encounter_datetime,park_area_id,park_division,encounter_type,simplified_encounter_type,sd_patronscomplied,sd_patronsnocomply,sd_amenity,closed_amenity,closed_patroncount,closed_approach,closed_outcome,park_borough
05/07/2020 10:00:00 AM,M011,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Baseball field,,,,,Manhattan
05/07/2020 02:15:00 AM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
04/07/2020 09:30:00 AM,X182,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,0,Bench/sitting area,,,,,Bronx
05/07/2020 09:30:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/07/2020 09:20:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/07/2020 09:00:00 AM,Q099,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 12:39:00 PM,R006-01,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Playground,2.0,Yes,No,Staten Island
05/06/2020 10:45:00 AM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/06/2020 04:40:00 PM,M015,Recreation,Social Distancing (groups of 3 or more),Social Distancing,9,7,Open field/multi-purpose play area,,,,,Manhattan
05/06/2020 04:00:00 PM,X045-03,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Adult fitness equipment,2.0,No,Yes,Bronx
05/06/2020 03:30:00 PM,X045-01,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/06/2020 04:16:00 PM,M105,Recreation,Social Distancing (groups of 3 or more),Social Distancing,11,4,Track/field area,,,,,Manhattan
05/06/2020 03:57:00 PM,M082,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 03:45:00 PM,M132,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 03:38:00 PM,M171,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 03:09:00 PM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 03:04:00 PM,M206,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 03:00:00 PM,M194,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,1,Bench/sitting area,,,,,Manhattan
05/06/2020 11:30:00 AM,M058-06,Recreation,Social Distancing (groups of 3 or more),Social Distancing,2,8,Adult fitness equipment,,,,,Manhattan
05/06/2020 02:30:00 PM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:15:00 PM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:45:00 AM,M047,Recreation,Social Distancing (groups of 3 or more),Social Distancing,2,7,Adult fitness equipment,,,,,Manhattan
05/06/2020 02:00:00 PM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 03:10:00 PM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,0,Bench/sitting area,,,,,Manhattan
05/06/2020 01:00:00 PM,Q413-02,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 11:00:00 AM,Q426,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:00:00 AM,M056,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,1,Open field/multi-purpose play area,,,,,Manhattan
05/06/2020 03:00:00 PM,Q413,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 09:00:00 AM,M211A,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,2,Track/field area,,,,,Manhattan
05/06/2020 03:30:00 PM,Q099,Recreation,Social Distancing (groups of 3 or more),Social Distancing,32,0,Soccer field,,,,,Queens
05/06/2020 02:30:00 PM,M077-04,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 01:30:00 AM,X045-03,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/06/2020 01:00:00 PM,X045-02,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Adult fitness equipment,3.0,No,Yes,Bronx
05/06/2020 11:30:00 AM,M022,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,0,Soccer field,,,,,Manhattan
05/06/2020 03:45:00 PM,Q102-02,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,4,Baseball field,,,,,Queens
05/06/2020 12:50:00 AM,X045-01,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/06/2020 03:00:00 PM,M022,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,2,Soccer field,,,,,Manhattan
05/06/2020 03:30:00 PM,Q102-03,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,4,Track/field area,,,,,Queens
05/06/2020 03:21:00 PM,Q360N,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 03:00:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:55:00 PM,Q051,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 11:30:00 AM,X045-02,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Basketball court,11.0,No,Yes,Bronx
05/06/2020 02:00:00 PM,R015,Recreation,Social Distancing (groups of 3 or more),Social Distancing,1,0,Open field/multi-purpose play area,,,,,Staten Island
05/06/2020 02:37:00 PM,Q319,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:29:00 PM,Q425-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:26:00 PM,Q377,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:17:00 PM,Q357B01,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:08:00 PM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:00:00 PM,Q428,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 02:05:00 PM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,2,9,Track/field area,,,,,Manhattan
05/06/2020 01:32:00 PM,B401,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Parking Lot,3.0,No,Yes,Brooklyn
05/06/2020 01:00:00 PM,Q051,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 11:13:00 AM,Q099-54,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 11:06:00 AM,Q099-55,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:00:00 AM,Q448,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 01:22:00 PM,B154,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/06/2020 10:54:00 AM,Q099,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 01:12:00 PM,B167,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Playground,2.0,No,No,Brooklyn
05/06/2020 01:30:00 PM,B245,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/06/2020 01:08:00 PM,B168,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/06/2020 01:51:00 PM,Q358,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 01:12:00 PM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,4,Bench/sitting area,,,,,Manhattan
05/06/2020 12:30:00 PM,B058,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Adult fitness equipment,2.0,Yes,Yes,Brooklyn
05/06/2020 11:10:00 AM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,7,Track/field area,,,,,Manhattan
05/06/2020 01:09:00 PM,Q121,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 12:30:00 PM,B058,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Adult fitness equipment,2.0,Yes,Yes,Brooklyn
05/06/2020 12:45:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 12:30:00 PM,M011,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 12:30:00 PM,B058,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Adult fitness equipment,2.0,Yes,Yes,Brooklyn
05/06/2020 11:45:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 11:30:00 AM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 06:46:00 AM,M105,Recreation,Social Distancing (groups of 3 or more),Social Distancing,10,4,Track/field area,,,,,Manhattan
05/06/2020 11:10:00 AM,R046-01,Recreation,No encounter,No Encounter,,,,,,,,Staten Island
05/06/2020 10:05:00 AM,R038A,Recreation,No encounter,No Encounter,,,,,,,,Staten Island
05/06/2020 11:15:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 11:15:00 AM,M011,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 09:45:00 AM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/06/2020 08:30:00 AM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/06/2020 10:42:00 AM,M015,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,15,Open field/multi-purpose play area,,,,,Manhattan
05/06/2020 11:15:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:00:00 AM,B077-01,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/05/2020 09:00:00 AM,B077-01,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/06/2020 11:05:00 AM,Q360N,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 09:30:00 AM,M014,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
06/05/2020 11:00:00 AM,Q099,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:52:00 AM,Q102-03,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,4,Bench/sitting area,,,,,Queens
05/06/2020 10:50:00 AM,Q102-02,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,6,Baseball field,,,,,Queens
05/06/2020 10:45:00 AM,M122,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:47:00 AM,M082,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:41:00 AM,M132,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:42:00 AM,Q102-02,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,3,Baseball field,,,,,Queens
05/06/2020 10:40:00 AM,Q102,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,0,Bench/sitting area,,,,,Queens
05/06/2020 09:30:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:30:00 AM,M171,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:24:00 AM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:19:00 AM,M206,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:27:00 AM,Q425-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:20:00 AM,M011,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,0,Track/field area,,,,,Manhattan
05/06/2020 10:23:00 AM,Q319,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:20:00 AM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:05:00 AM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 01:35:00 PM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:03:00 AM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,1,4,Track/field area,,,,,Manhattan
05/06/2020 10:00:00 AM,R129-01,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,0,Soccer field,,,,,Staten Island
05/06/2020 10:17:00 AM,Q377,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 09:00:00 AM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,5,Adult fitness equipment,,,,,Manhattan
05/06/2020 10:10:00 AM,Q121,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:12:00 AM,Q357B01,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 08:00:00 AM,M011,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 10:00:00 AM,B245,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/06/2020 08:02:00 AM,M164,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,0,Track/field area,,,,,Manhattan
05/06/2020 10:10:00 AM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 10:00:00 AM,Q428,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 09:30:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/06/2020 08:00:00 AM,M011,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/06/2020 08:26:00 AM,B058,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Track/field area,,,,,Brooklyn
05/05/2020 12:27:00 PM,B082,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,13,Open field/multi-purpose play area,,,,,Brooklyn
05/05/2020 04:45:00 PM,R046-05,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,0,Parking Lot,,,,,Staten Island
05/05/2020 03:35:00 PM,X040,Recreation,Social Distancing (groups of 3 or more),Social Distancing,2,1,Bench/sitting area,,,,,Bronx
05/05/2020 04:10:00 PM,R046,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Bench/sitting area,,,,,Staten Island
05/05/2020 02:15:00 PM,X040,Recreation,Social Distancing (groups of 3 or more),Social Distancing,1,0,Bench/sitting area,,,,,Bronx
05/05/2020 03:32:00 PM,R046-07,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Bench/sitting area,,,,,Staten Island
05/05/2020 12:00:00 PM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/05/2020 03:00:00 PM,R046-06,Recreation,Social Distancing (groups of 3 or more),Social Distancing,5,0,Open field/multi-purpose play area,,,,,Staten Island
05/05/2020 04:18:00 PM,R006,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,8,Walking path,,,,,Staten Island
05/05/2020 10:45:00 AM,X040,Recreation,Social Distancing (groups of 3 or more),Social Distancing,1,1,Bench/sitting area,,,,,Bronx
05/05/2020 09:25:00 AM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/05/2020 08:30:00 AM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
05/05/2020 04:20:00 PM,M022,Recreation,Social Distancing (groups of 3 or more),Social Distancing,11,12,Soccer field,,,,,Manhattan
05/05/2020 11:00:00 AM,M211B,Recreation,Patrons in an area closed to the public,Patrons in Closed Area,,,,Adult fitness equipment,9.0,Yes,No,Manhattan
05/05/2020 11:30:00 AM,M022,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,6,Soccer field,,,,,Manhattan
05/05/2020 03:45:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 11:57:00 AM,Q360N,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Open field/multi-purpose play area,,,,,Queens
05/05/2020 11:00:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 09:25:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 07:45:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 02:00:00 AM,R005,Recreation,Social Distancing (groups of 3 or more),Social Distancing,2,0,Open field/multi-purpose play area,,,,,Staten Island
05/05/2020 01:19:00 PM,R005,Recreation,Social Distancing (groups of 3 or more),Social Distancing,1,0,Walking path,,,,,Staten Island
05/05/2020 03:20:00 PM,Q051,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 03:00:00 PM,Q448,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 02:10:00 PM,B124,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
05/05/2020 01:10:00 PM,B154,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,0,Walking path,,,,,Brooklyn
05/05/2020 01:30:00 PM,B401,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,0,Bench/sitting area,,,,,Brooklyn
05/05/2020 02:50:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 02:30:00 PM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 01:35:00 PM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 01:15:00 PM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 01:05:00 PM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 11:55:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 11:40:00 AM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 07:30:00 AM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 09:30:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 10:00:00 AM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 09:45:00 AM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
04/05/2020 01:15:00 PM,Q051,Recreation,No encounter,No Encounter,,,,,,,,Queens
04/05/2020 01:00:00 PM,Q448,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 02:08:00 PM,R015,Recreation,Social Distancing (groups of 3 or more),Social Distancing,1,0,Open field/multi-purpose play area,,,,,Staten Island
05/05/2020 01:25:00 PM,Q382,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 01:15:00 PM,Q162J,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 01:00:00 PM,Q007,Recreation,No encounter,No Encounter,,,,,,,,Queens
05/05/2020 12:55:00 PM,R046-01,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Open field/multi-purpose play area,,,,,Staten Island
05/05/2020 12:45:00 PM,R046-01,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,0,Bench/sitting area,,,,,Staten Island
05/05/2020 12:34:00 PM,R046,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Bench/sitting area,,,,,Staten Island
05/05/2020 12:15:00 PM,R046,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Bench/sitting area,,,,,Staten Island
05/05/2020 12:35:00 PM,R005,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,0,Walking path,,,,,Staten Island
05/05/2020 12:12:00 PM,M038,Recreation,Social Distancing (groups of 3 or more),Social Distancing,3,0,Bench/sitting area,,,,,Manhattan
05/05/2020 10:30:00 AM,M077,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/05/2020 11:13:00 AM,M191,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/05/2020 11:00:00 AM,M038,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/05/2020 10:45:00 AM,R015,Recreation,Social Distancing (groups of 3 or more),Social Distancing,0,1,Open field/multi-purpose play area,,,,,Staten Island
05/05/2020 10:12:00 AM,M191,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/05/2020 10:06:00 AM,M038,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
05/05/2020 08:15:00 AM,B058,Recreation,Social Distancing (groups of 3 or more),Social Distancing,4,0,Soccer field,,,,,Brooklyn
05/05/2020 08:20:00 AM,B058,Recreation,Social Distancing (groups of 3 or more),Social Distancing,6,0,Baseball field,,,,,Brooklyn
05/05/2020 07:05:00 AM,B058,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
07/08/2020 03:45:00 PM,M132,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/08/2020 06:30:00 PM,R088,Recreation,No encounter,No Encounter,,,,,,,,Staten Island
07/08/2020 01:00:00 PM,R046,Park Administrator Ambassador,No encounter,No Encounter,,,,,,,,Staten Island
06/07/2020 06:30:00 PM,R088,Recreation,No encounter,No Encounter,,,,,,,,Staten Island
07/08/2020 02:30:00 PM,R046-01,Recreation,No encounter,No Encounter,,,,,,,,Staten Island
07/08/2020 02:00:00 PM,Q024,Recreation,Social Distancing,Social Distancing,3,0,Baseball field,,,,,Queens
07/08/2020 10:30:00 AM,Q024,Recreation,Social Distancing,Social Distancing,3,0,Walking path,,,,,Queens
07/08/2020 09:30:00 AM,Q024,Recreation,Social Distancing,Social Distancing,4,0,Open field/multi-purpose play area,,,,,Queens
07/08/2020 03:30:00 PM,B052,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
07/08/2020 01:30:00 PM,B060,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
07/08/2020 03:13:00 PM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/08/2020 02:55:00 PM,Q014,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/08/2020 04:30:00 PM,M194,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
07/08/2020 02:45:00 AM,Q395,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/08/2020 04:15:00 PM,M015,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
07/07/2020 11:10:00 AM,Q104,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/08/2020 03:40:00 PM,M030,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/08/2020 03:20:00 PM,M015,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/07/2020 03:00:00 PM,M246,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/08/2020 01:00:00 PM,M171,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
